agenc,site_no,datetime,flow
USGS,8069000,4/29/2010,35
USGS,8069000,4/30/2010,42
USGS,8069000,5/1/2010,39
USGS,8069000,5/2/2010,39
USGS,8069000,5/3/2010,37
USGS,8069000,5/4/2010,35
USGS,8069000,5/5/2010,33
USGS,8069000,5/6/2010,32
USGS,8069000,5/7/2010,32
USGS,8069000,5/8/2010,31
USGS,8069000,5/9/2010,30
USGS,8069000,5/10/2010,32
USGS,8069000,5/11/2010,33
USGS,8069000,5/12/2010,32
USGS,8069000,5/13/2010,35
USGS,8069000,5/14/2010,410
USGS,8069000,5/15/2010,1400
USGS,8069000,5/16/2010,300
USGS,8069000,5/17/2010,193
USGS,8069000,5/18/2010,645
USGS,8069000,5/19/2010,396
USGS,8069000,5/20/2010,247
USGS,8069000,5/21/2010,124
USGS,8069000,5/22/2010,84
USGS,8069000,5/23/2010,64
USGS,8069000,5/24/2010,57
USGS,8069000,5/25/2010,51
USGS,8069000,5/26/2010,47
USGS,8069000,5/27/2010,44
USGS,8069000,5/28/2010,44
USGS,8069000,5/29/2010,37
USGS,8069000,5/30/2010,35
USGS,8069000,5/31/2010,137
USGS,8069000,6/1/2010,79
USGS,8069000,6/2/2010,56
USGS,8069000,6/3/2010,303
USGS,8069000,6/4/2010,148
USGS,8069000,6/5/2010,79
USGS,8069000,6/6/2010,58
USGS,8069000,6/7/2010,79
USGS,8069000,6/8/2010,174
USGS,8069000,6/9/2010,163
USGS,8069000,6/10/2010,72
USGS,8069000,6/11/2010,52
USGS,8069000,6/12/2010,45
USGS,8069000,6/13/2010,43
USGS,8069000,6/14/2010,44
USGS,8069000,6/15/2010,52
USGS,8069000,6/16/2010,61
USGS,8069000,6/17/2010,75
USGS,8069000,6/18/2010,49
USGS,8069000,6/19/2010,52
USGS,8069000,6/20/2010,39
USGS,8069000,6/21/2010,38
USGS,8069000,6/22/2010,40
USGS,8069000,6/23/2010,32
USGS,8069000,6/24/2010,91
USGS,8069000,6/25/2010,163
USGS,8069000,6/26/2010,53
USGS,8069000,6/27/2010,47
USGS,8069000,6/28/2010,56
USGS,8069000,6/29/2010,42
USGS,8069000,6/30/2010,34
USGS,8069000,7/1/2010,60
USGS,8069000,7/2/2010,3020
USGS,8069000,7/3/2010,3120
USGS,8069000,7/4/2010,667
USGS,8069000,7/5/2010,208
USGS,8069000,7/6/2010,353
USGS,8069000,7/7/2010,312
USGS,8069000,7/8/2010,712
USGS,8069000,7/9/2010,408
USGS,8069000,7/10/2010,138
USGS,8069000,7/11/2010,86
USGS,8069000,7/12/2010,67
USGS,8069000,7/13/2010,60
USGS,8069000,7/14/2010,45
USGS,8069000,7/15/2010,36
USGS,8069000,7/16/2010,34
USGS,8069000,7/17/2010,46
USGS,8069000,7/18/2010,400
USGS,8069000,7/19/2010,653
USGS,8069000,7/20/2010,303
USGS,8069000,7/21/2010,99
USGS,8069000,7/22/2010,86
USGS,8069000,7/23/2010,177
USGS,8069000,7/24/2010,259
USGS,8069000,7/25/2010,372
USGS,8069000,7/26/2010,85
USGS,8069000,7/27/2010,486
USGS,8069000,7/28/2010,360
USGS,8069000,7/29/2010,231
USGS,8069000,7/30/2010,242
USGS,8069000,7/31/2010,77
USGS,8069000,8/1/2010,47
USGS,8069000,8/2/2010,38
USGS,8069000,8/3/2010,36
USGS,8069000,8/4/2010,32
USGS,8069000,8/5/2010,31
USGS,8069000,8/6/2010,27
USGS,8069000,8/7/2010,25
USGS,8069000,8/8/2010,56
USGS,8069000,8/9/2010,57
USGS,8069000,8/10/2010,28
USGS,8069000,8/11/2010,26
USGS,8069000,8/12/2010,27
USGS,8069000,8/13/2010,24
USGS,8069000,8/14/2010,25
USGS,8069000,8/15/2010,25
USGS,8069000,8/16/2010,105
USGS,8069000,8/17/2010,621
USGS,8069000,8/18/2010,90
USGS,8069000,8/19/2010,51
USGS,8069000,8/20/2010,35
USGS,8069000,8/21/2010,28
USGS,8069000,8/22/2010,24
USGS,8069000,8/23/2010,134
USGS,8069000,8/24/2010,84
USGS,8069000,8/25/2010,43
USGS,8069000,8/26/2010,27
USGS,8069000,8/27/2010,24
USGS,8069000,8/28/2010,21
USGS,8069000,8/29/2010,23
USGS,8069000,8/30/2010,52
USGS,8069000,8/31/2010,147
USGS,8069000,9/1/2010,61
USGS,8069000,9/2/2010,371
USGS,8069000,9/3/2010,228
USGS,8069000,9/4/2010,50
USGS,8069000,9/5/2010,28
USGS,8069000,9/6/2010,215
USGS,8069000,9/7/2010,1740
USGS,8069000,9/8/2010,1040
USGS,8069000,9/9/2010,459
USGS,8069000,9/10/2010,294
USGS,8069000,9/11/2010,108
USGS,8069000,9/12/2010,82
USGS,8069000,9/13/2010,432
USGS,8069000,9/14/2010,144
USGS,8069000,9/15/2010,87
USGS,8069000,9/16/2010,58
USGS,8069000,9/17/2010,50
USGS,8069000,9/18/2010,42
USGS,8069000,9/19/2010,36
USGS,8069000,9/20/2010,39
USGS,8069000,9/21/2010,398
USGS,8069000,9/22/2010,133
USGS,8069000,9/23/2010,62
USGS,8069000,9/24/2010,62
USGS,8069000,9/25/2010,104
USGS,8069000,9/26/2010,64
USGS,8069000,9/27/2010,50
USGS,8069000,9/28/2010,40
USGS,8069000,9/29/2010,36
USGS,8069000,9/30/2010,34
USGS,8069000,10/1/2010,34
USGS,8069000,10/2/2010,33
USGS,8069000,10/3/2010,34
USGS,8069000,10/4/2010,34
USGS,8069000,10/5/2010,34
USGS,8069000,10/6/2010,37
USGS,8069000,10/7/2010,37
USGS,8069000,10/8/2010,34
USGS,8069000,10/9/2010,30
USGS,8069000,10/10/2010,31
USGS,8069000,10/11/2010,31
USGS,8069000,10/12/2010,32
USGS,8069000,10/13/2010,32
USGS,8069000,10/14/2010,31
USGS,8069000,10/15/2010,30
USGS,8069000,10/16/2010,31
USGS,8069000,10/17/2010,32
USGS,8069000,10/18/2010,33
USGS,8069000,10/19/2010,32
USGS,8069000,10/20/2010,32
USGS,8069000,10/21/2010,32
USGS,8069000,10/22/2010,32
USGS,8069000,10/23/2010,31
USGS,8069000,10/24/2010,32
USGS,8069000,10/25/2010,33
USGS,8069000,10/26/2010,32
USGS,8069000,10/27/2010,31
USGS,8069000,10/28/2010,32
USGS,8069000,10/29/2010,30
USGS,8069000,10/30/2010,30
USGS,8069000,10/31/2010,31
USGS,8069000,11/1/2010,34
USGS,8069000,11/2/2010,690
USGS,8069000,11/3/2010,240
USGS,8069000,11/4/2010,116
USGS,8069000,11/5/2010,71
USGS,8069000,11/6/2010,50
USGS,8069000,11/7/2010,41
USGS,8069000,11/8/2010,41
USGS,8069000,11/9/2010,38
USGS,8069000,11/10/2010,36
USGS,8069000,11/11/2010,36
USGS,8069000,11/12/2010,36
USGS,8069000,11/13/2010,74
USGS,8069000,11/14/2010,55
USGS,8069000,11/15/2010,151
USGS,8069000,11/16/2010,74
USGS,8069000,11/17/2010,45
USGS,8069000,11/18/2010,39
USGS,8069000,11/19/2010,37
USGS,8069000,11/20/2010,35
USGS,8069000,11/21/2010,34
USGS,8069000,11/22/2010,35
USGS,8069000,11/23/2010,37
USGS,8069000,11/24/2010,41
USGS,8069000,11/25/2010,40
USGS,8069000,11/26/2010,73
USGS,8069000,11/27/2010,50
USGS,8069000,11/28/2010,41
USGS,8069000,11/29/2010,81
USGS,8069000,11/30/2010,93
USGS,8069000,12/1/2010,48
USGS,8069000,12/2/2010,38
USGS,8069000,12/3/2010,36
USGS,8069000,12/4/2010,38
USGS,8069000,12/5/2010,35
USGS,8069000,12/6/2010,35
USGS,8069000,12/7/2010,35
USGS,8069000,12/8/2010,38
USGS,8069000,12/9/2010,41
USGS,8069000,12/10/2010,38
USGS,8069000,12/11/2010,41
USGS,8069000,12/12/2010,40
USGS,8069000,12/13/2010,38
USGS,8069000,12/14/2010,37
USGS,8069000,12/15/2010,37
USGS,8069000,12/16/2010,40
USGS,8069000,12/17/2010,37
USGS,8069000,12/18/2010,37
USGS,8069000,12/19/2010,37
USGS,8069000,12/20/2010,36
USGS,8069000,12/21/2010,34
USGS,8069000,12/22/2010,35
USGS,8069000,12/23/2010,33
USGS,8069000,12/24/2010,112
USGS,8069000,12/25/2010,375
USGS,8069000,12/26/2010,78
USGS,8069000,12/27/2010,47
USGS,8069000,12/28/2010,42
USGS,8069000,12/29/2010,282
USGS,8069000,12/30/2010,232
USGS,8069000,12/31/2010,80
USGS,8069000,1/1/2011,52
USGS,8069000,1/2/2011,42
USGS,8069000,1/3/2011,40
USGS,8069000,1/4/2011,90
USGS,8069000,1/5/2011,757
USGS,8069000,1/6/2011,139
USGS,8069000,1/7/2011,76
USGS,8069000,1/8/2011,57
USGS,8069000,1/9/2011,709
USGS,8069000,1/10/2011,353
USGS,8069000,1/11/2011,139
USGS,8069000,1/12/2011,84
USGS,8069000,1/13/2011,66
USGS,8069000,1/14/2011,58
USGS,8069000,1/15/2011,49
USGS,8069000,1/16/2011,209
USGS,8069000,1/17/2011,450
USGS,8069000,1/18/2011,125
USGS,8069000,1/19/2011,75
USGS,8069000,1/20/2011,59
USGS,8069000,1/21/2011,49
USGS,8069000,1/22/2011,44
USGS,8069000,1/23/2011,44
USGS,8069000,1/24/2011,722
USGS,8069000,1/25/2011,429
USGS,8069000,1/26/2011,122
USGS,8069000,1/27/2011,79
USGS,8069000,1/28/2011,56
USGS,8069000,1/29/2011,47
USGS,8069000,1/30/2011,43
USGS,8069000,1/31/2011,43
USGS,8069000,2/1/2011,134
USGS,8069000,2/2/2011,89
USGS,8069000,2/3/2011,63
USGS,8069000,2/4/2011,62
USGS,8069000,2/5/2011,55
USGS,8069000,2/6/2011,49
USGS,8069000,2/7/2011,45
USGS,8069000,2/8/2011,44
USGS,8069000,2/9/2011,76
USGS,8069000,2/10/2011,75
USGS,8069000,2/11/2011,49
USGS,8069000,2/12/2011,41
USGS,8069000,2/13/2011,39
USGS,8069000,2/14/2011,41
USGS,8069000,2/15/2011,37
USGS,8069000,2/16/2011,37
USGS,8069000,2/17/2011,37
USGS,8069000,2/18/2011,36
USGS,8069000,2/19/2011,35
USGS,8069000,2/20/2011,36
USGS,8069000,2/21/2011,38
USGS,8069000,2/22/2011,35
USGS,8069000,2/23/2011,35
USGS,8069000,2/24/2011,36
USGS,8069000,2/25/2011,37
USGS,8069000,2/26/2011,34
USGS,8069000,2/27/2011,34
USGS,8069000,2/28/2011,36
USGS,8069000,3/1/2011,34
USGS,8069000,3/2/2011,33
USGS,8069000,3/3/2011,37
USGS,8069000,3/4/2011,48
USGS,8069000,3/5/2011,113
USGS,8069000,3/6/2011,75
USGS,8069000,3/7/2011,49
USGS,8069000,3/8/2011,57
USGS,8069000,3/9/2011,48
USGS,8069000,3/10/2011,38
USGS,8069000,3/11/2011,37
USGS,8069000,3/12/2011,38
USGS,8069000,3/13/2011,38
USGS,8069000,3/14/2011,446
USGS,8069000,3/15/2011,415
USGS,8069000,3/16/2011,129
USGS,8069000,3/17/2011,83
USGS,8069000,3/18/2011,56
USGS,8069000,3/19/2011,45
USGS,8069000,3/20/2011,42
USGS,8069000,3/21/2011,40
USGS,8069000,3/22/2011,38
USGS,8069000,3/23/2011,33
USGS,8069000,3/24/2011,32
USGS,8069000,3/25/2011,34
USGS,8069000,3/26/2011,34
USGS,8069000,3/27/2011,34
USGS,8069000,3/28/2011,36
USGS,8069000,3/29/2011,35
USGS,8069000,3/30/2011,198
USGS,8069000,3/31/2011,86
USGS,8069000,4/1/2011,47
USGS,8069000,4/2/2011,42
USGS,8069000,4/3/2011,38
USGS,8069000,4/4/2011,40
USGS,8069000,4/5/2011,38
USGS,8069000,4/6/2011,34
USGS,8069000,4/7/2011,32
USGS,8069000,4/8/2011,34
USGS,8069000,4/9/2011,35
USGS,8069000,4/10/2011,36
USGS,8069000,4/11/2011,44
USGS,8069000,4/12/2011,43
USGS,8069000,4/13/2011,32
USGS,8069000,4/14/2011,31
USGS,8069000,4/15/2011,32
USGS,8069000,4/16/2011,30
USGS,8069000,4/17/2011,30
USGS,8069000,4/18/2011,33
USGS,8069000,4/19/2011,34
USGS,8069000,4/20/2011,34
USGS,8069000,4/21/2011,37
USGS,8069000,4/22/2011,34
USGS,8069000,4/23/2011,33
USGS,8069000,4/24/2011,33
USGS,8069000,4/25/2011,34
USGS,8069000,4/26/2011,35
USGS,8069000,4/27/2011,34
USGS,8069000,4/28/2011,30
USGS,8069000,4/29/2011,30
USGS,8069000,4/30/2011,30
USGS,8069000,5/1/2011,31
USGS,8069000,5/2/2011,33
USGS,8069000,5/3/2011,31
USGS,8069000,5/4/2011,30
USGS,8069000,5/5/2011,30
USGS,8069000,5/6/2011,29
USGS,8069000,5/7/2011,30
USGS,8069000,5/8/2011,31
USGS,8069000,5/9/2011,33
USGS,8069000,5/10/2011,35
USGS,8069000,5/11/2011,38
USGS,8069000,5/12/2011,89
USGS,8069000,5/13/2011,188
USGS,8069000,5/14/2011,60
USGS,8069000,5/15/2011,37
USGS,8069000,5/16/2011,34
USGS,8069000,5/17/2011,32
USGS,8069000,5/18/2011,31
USGS,8069000,5/19/2011,30
USGS,8069000,5/20/2011,31
USGS,8069000,5/21/2011,32
USGS,8069000,5/22/2011,32
USGS,8069000,5/23/2011,33
USGS,8069000,5/24/2011,33
USGS,8069000,5/25/2011,31
USGS,8069000,5/26/2011,32
USGS,8069000,5/27/2011,29
USGS,8069000,5/28/2011,27
USGS,8069000,5/29/2011,28
USGS,8069000,5/30/2011,25
USGS,8069000,5/31/2011,27
USGS,8069000,6/1/2011,28
USGS,8069000,6/2/2011,26
USGS,8069000,6/3/2011,25
USGS,8069000,6/4/2011,25
USGS,8069000,6/5/2011,27
USGS,8069000,6/6/2011,36
USGS,8069000,6/7/2011,32
USGS,8069000,6/8/2011,32
USGS,8069000,6/9/2011,29
USGS,8069000,6/10/2011,30
USGS,8069000,6/11/2011,30
USGS,8069000,6/12/2011,29
USGS,8069000,6/13/2011,30
USGS,8069000,6/14/2011,31
USGS,8069000,6/15/2011,31
USGS,8069000,6/16/2011,31
USGS,8069000,6/17/2011,30
USGS,8069000,6/18/2011,29
USGS,8069000,6/19/2011,29
USGS,8069000,6/20/2011,31
USGS,8069000,6/21/2011,31
USGS,8069000,6/22/2011,422
USGS,8069000,6/23/2011,377
USGS,8069000,6/24/2011,159
USGS,8069000,6/25/2011,70
USGS,8069000,6/26/2011,51
USGS,8069000,6/27/2011,44
USGS,8069000,6/28/2011,39
USGS,8069000,6/29/2011,35
USGS,8069000,6/30/2011,34
USGS,8069000,7/1/2011,32
USGS,8069000,7/2/2011,55
USGS,8069000,7/3/2011,87
USGS,8069000,7/4/2011,40
USGS,8069000,7/5/2011,35
USGS,8069000,7/6/2011,34
USGS,8069000,7/7/2011,34
USGS,8069000,7/8/2011,33
USGS,8069000,7/9/2011,32
USGS,8069000,7/10/2011,43
USGS,8069000,7/11/2011,44
USGS,8069000,7/12/2011,43
USGS,8069000,7/13/2011,56
USGS,8069000,7/14/2011,43
USGS,8069000,7/15/2011,35
USGS,8069000,7/16/2011,33
USGS,8069000,7/17/2011,36
USGS,8069000,7/18/2011,55
USGS,8069000,7/19/2011,90
USGS,8069000,7/20/2011,84
USGS,8069000,7/21/2011,71
USGS,8069000,7/22/2011,41
USGS,8069000,7/23/2011,55
USGS,8069000,7/24/2011,42
USGS,8069000,7/25/2011,37
USGS,8069000,7/26/2011,256
USGS,8069000,7/27/2011,65
USGS,8069000,7/28/2011,53
USGS,8069000,7/29/2011,47
USGS,8069000,7/30/2011,84
USGS,8069000,7/31/2011,48
USGS,8069000,8/1/2011,36
USGS,8069000,8/2/2011,35
USGS,8069000,8/3/2011,33
USGS,8069000,8/4/2011,32
USGS,8069000,8/5/2011,31
USGS,8069000,8/6/2011,30
USGS,8069000,8/7/2011,29
USGS,8069000,8/8/2011,30
USGS,8069000,8/9/2011,30
USGS,8069000,8/10/2011,30
USGS,8069000,8/11/2011,30
USGS,8069000,8/12/2011,30
USGS,8069000,8/13/2011,30
USGS,8069000,8/14/2011,35
USGS,8069000,8/15/2011,79
USGS,8069000,8/16/2011,50
USGS,8069000,8/17/2011,36
USGS,8069000,8/18/2011,33
USGS,8069000,8/19/2011,31
USGS,8069000,8/20/2011,31
USGS,8069000,8/21/2011,31
USGS,8069000,8/22/2011,33
USGS,8069000,8/23/2011,32
USGS,8069000,8/24/2011,31
USGS,8069000,8/25/2011,234
USGS,8069000,8/26/2011,126
USGS,8069000,8/27/2011,53
USGS,8069000,8/28/2011,40
USGS,8069000,8/29/2011,36
USGS,8069000,8/30/2011,34
USGS,8069000,8/31/2011,31
USGS,8069000,9/1/2011,30
USGS,8069000,9/2/2011,31
USGS,8069000,9/3/2011,31
USGS,8069000,9/4/2011,32
USGS,8069000,9/5/2011,31
USGS,8069000,9/6/2011,31
USGS,8069000,9/7/2011,30
USGS,8069000,9/8/2011,28
USGS,8069000,9/9/2011,28
USGS,8069000,9/10/2011,27
USGS,8069000,9/11/2011,28
USGS,8069000,9/12/2011,31
USGS,8069000,9/13/2011,32
USGS,8069000,9/14/2011,29
USGS,8069000,9/15/2011,28
USGS,8069000,9/16/2011,28
USGS,8069000,9/17/2011,143
USGS,8069000,9/18/2011,125
USGS,8069000,9/19/2011,255
USGS,8069000,9/20/2011,121
USGS,8069000,9/21/2011,56
USGS,8069000,9/22/2011,43
USGS,8069000,9/23/2011,36
USGS,8069000,9/24/2011,33
USGS,8069000,9/25/2011,33
USGS,8069000,9/26/2011,33
USGS,8069000,9/27/2011,34
USGS,8069000,9/28/2011,63
USGS,8069000,9/29/2011,120
USGS,8069000,9/30/2011,92
USGS,8069000,10/1/2011,60
USGS,8069000,10/2/2011,37
USGS,8069000,10/3/2011,34
USGS,8069000,10/4/2011,33
USGS,8069000,10/5/2011,28
USGS,8069000,10/6/2011,27
USGS,8069000,10/7/2011,27
USGS,8069000,10/8/2011,32
USGS,8069000,10/9/2011,1030
USGS,8069000,10/10/2011,1470
USGS,8069000,10/11/2011,409
USGS,8069000,10/12/2011,160
USGS,8069000,10/13/2011,91
USGS,8069000,10/14/2011,58
USGS,8069000,10/15/2011,42
USGS,8069000,10/16/2011,35
USGS,8069000,10/17/2011,33
USGS,8069000,10/18/2011,31
USGS,8069000,10/19/2011,28
USGS,8069000,10/20/2011,27
USGS,8069000,10/21/2011,27
USGS,8069000,10/22/2011,27
USGS,8069000,10/23/2011,27
USGS,8069000,10/24/2011,29
USGS,8069000,10/25/2011,29
USGS,8069000,10/26/2011,29
USGS,8069000,10/27/2011,37
USGS,8069000,10/28/2011,120
USGS,8069000,10/29/2011,56
USGS,8069000,10/30/2011,37
USGS,8069000,10/31/2011,33
USGS,8069000,11/1/2011,28
USGS,8069000,11/2/2011,29
USGS,8069000,11/3/2011,30
USGS,8069000,11/4/2011,26
USGS,8069000,11/5/2011,25
USGS,8069000,11/6/2011,26
USGS,8069000,11/7/2011,28
USGS,8069000,11/8/2011,78
USGS,8069000,11/9/2011,127
USGS,8069000,11/10/2011,45
USGS,8069000,11/11/2011,32
USGS,8069000,11/12/2011,29
USGS,8069000,11/13/2011,29
USGS,8069000,11/14/2011,31
USGS,8069000,11/15/2011,232
USGS,8069000,11/16/2011,524
USGS,8069000,11/17/2011,114
USGS,8069000,11/18/2011,59
USGS,8069000,11/19/2011,44
USGS,8069000,11/20/2011,38
USGS,8069000,11/21/2011,36
USGS,8069000,11/22/2011,172
USGS,8069000,11/23/2011,102
USGS,8069000,11/24/2011,50
USGS,8069000,11/25/2011,37
USGS,8069000,11/26/2011,614
USGS,8069000,11/27/2011,623
USGS,8069000,11/28/2011,175
USGS,8069000,11/29/2011,98
USGS,8069000,11/30/2011,66
USGS,8069000,12/1/2011,55
USGS,8069000,12/2/2011,50
USGS,8069000,12/3/2011,41
USGS,8069000,12/4/2011,58
USGS,8069000,12/5/2011,479
USGS,8069000,12/6/2011,161
USGS,8069000,12/7/2011,74
USGS,8069000,12/8/2011,55
USGS,8069000,12/9/2011,46
USGS,8069000,12/10/2011,40
USGS,8069000,12/11/2011,39
USGS,8069000,12/12/2011,40
USGS,8069000,12/13/2011,38
USGS,8069000,12/14/2011,37
USGS,8069000,12/15/2011,50
USGS,8069000,12/16/2011,40
USGS,8069000,12/17/2011,39
USGS,8069000,12/18/2011,36
USGS,8069000,12/19/2011,38
USGS,8069000,12/20/2011,729
USGS,8069000,12/21/2011,285
USGS,8069000,12/22/2011,1780
USGS,8069000,12/23/2011,492
USGS,8069000,12/24/2011,266
USGS,8069000,12/25/2011,786
USGS,8069000,12/26/2011,260
USGS,8069000,12/27/2011,142
USGS,8069000,12/28/2011,98
USGS,8069000,12/29/2011,69
USGS,8069000,12/30/2011,58
USGS,8069000,12/31/2011,47
USGS,8069000,1/1/2012,43
USGS,8069000,1/2/2012,39
USGS,8069000,1/3/2012,38
USGS,8069000,1/4/2012,35
USGS,8069000,1/5/2012,38
USGS,8069000,1/6/2012,34
USGS,8069000,1/7/2012,34
USGS,8069000,1/8/2012,31
USGS,8069000,1/9/2012,624
USGS,8069000,1/10/2012,536
USGS,8069000,1/11/2012,366
USGS,8069000,1/12/2012,263
USGS,8069000,1/13/2012,101
USGS,8069000,1/14/2012,60
USGS,8069000,1/15/2012,47
USGS,8069000,1/16/2012,43
USGS,8069000,1/17/2012,44
USGS,8069000,1/18/2012,40
USGS,8069000,1/19/2012,34
USGS,8069000,1/20/2012,31
USGS,8069000,1/21/2012,28
USGS,8069000,1/22/2012,29
USGS,8069000,1/23/2012,31
USGS,8069000,1/24/2012,35
USGS,8069000,1/25/2012,2390
USGS,8069000,1/26/2012,1990
USGS,8069000,1/27/2012,988
USGS,8069000,1/28/2012,616
USGS,8069000,1/29/2012,204
USGS,8069000,1/30/2012,107
USGS,8069000,1/31/2012,274
USGS,8069000,2/1/2012,303
USGS,8069000,2/2/2012,163
USGS,8069000,2/3/2012,294
USGS,8069000,2/4/2012,1070
USGS,8069000,2/5/2012,820
USGS,8069000,2/6/2012,538
USGS,8069000,2/7/2012,309
USGS,8069000,2/8/2012,135
USGS,8069000,2/9/2012,87
USGS,8069000,2/10/2012,595
USGS,8069000,2/11/2012,305
USGS,8069000,2/12/2012,141
USGS,8069000,2/13/2012,240
USGS,8069000,2/14/2012,208
USGS,8069000,2/15/2012,515
USGS,8069000,2/16/2012,888
USGS,8069000,2/17/2012,445
USGS,8069000,2/18/2012,2960
USGS,8069000,2/19/2012,1610
USGS,8069000,2/20/2012,1080
USGS,8069000,2/21/2012,847
USGS,8069000,2/22/2012,430
USGS,8069000,2/23/2012,191
USGS,8069000,2/24/2012,115
USGS,8069000,2/25/2012,69
USGS,8069000,2/26/2012,52
USGS,8069000,2/27/2012,48
USGS,8069000,2/28/2012,39
USGS,8069000,2/29/2012,35
USGS,8069000,3/1/2012,33
USGS,8069000,3/2/2012,30
USGS,8069000,3/3/2012,35
USGS,8069000,3/4/2012,27
USGS,8069000,3/5/2012,26
USGS,8069000,3/6/2012,24
USGS,8069000,3/7/2012,24
USGS,8069000,3/8/2012,43
USGS,8069000,3/9/2012,214
USGS,8069000,3/10/2012,891
USGS,8069000,3/11/2012,2140
USGS,8069000,3/12/2012,1760
USGS,8069000,3/13/2012,1110
USGS,8069000,3/14/2012,853
USGS,8069000,3/15/2012,541
USGS,8069000,3/16/2012,261
USGS,8069000,3/17/2012,164
USGS,8069000,3/18/2012,121
USGS,8069000,3/19/2012,107
USGS,8069000,3/20/2012,1340
USGS,8069000,3/21/2012,1230
USGS,8069000,3/22/2012,886
USGS,8069000,3/23/2012,725
USGS,8069000,3/24/2012,394
USGS,8069000,3/25/2012,199
USGS,8069000,3/26/2012,139
USGS,8069000,3/27/2012,107
USGS,8069000,3/28/2012,88
USGS,8069000,3/29/2012,83
USGS,8069000,3/30/2012,75
USGS,8069000,3/31/2012,64
USGS,8069000,4/1/2012,58
USGS,8069000,4/2/2012,76
USGS,8069000,4/3/2012,88
USGS,8069000,4/4/2012,60
USGS,8069000,4/5/2012,54
USGS,8069000,4/6/2012,48
USGS,8069000,4/7/2012,45
USGS,8069000,4/8/2012,43
USGS,8069000,4/9/2012,43
USGS,8069000,4/10/2012,41
USGS,8069000,4/11/2012,39
USGS,8069000,4/12/2012,39
USGS,8069000,4/13/2012,38
USGS,8069000,4/14/2012,38
USGS,8069000,4/15/2012,39
USGS,8069000,4/16/2012,301
USGS,8069000,4/17/2012,110
USGS,8069000,4/18/2012,52
USGS,8069000,4/19/2012,40
USGS,8069000,4/20/2012,329
USGS,8069000,4/21/2012,675
USGS,8069000,4/22/2012,178
USGS,8069000,4/23/2012,100
USGS,8069000,4/24/2012,65
USGS,8069000,4/25/2012,48
USGS,8069000,4/26/2012,43
USGS,8069000,4/27/2012,42
USGS,8069000,4/28/2012,39
USGS,8069000,4/29/2012,36
USGS,8069000,4/30/2012,37
USGS,8069000,5/1/2012,37
USGS,8069000,5/2/2012,37
USGS,8069000,5/3/2012,36
USGS,8069000,5/4/2012,35
USGS,8069000,5/5/2012,35
USGS,8069000,5/6/2012,37
USGS,8069000,5/7/2012,36
USGS,8069000,5/8/2012,139
USGS,8069000,5/9/2012,73
USGS,8069000,5/10/2012,44
USGS,8069000,5/11/2012,114
USGS,8069000,5/12/2012,293
USGS,8069000,5/13/2012,126
USGS,8069000,5/14/2012,79
USGS,8069000,5/15/2012,81
USGS,8069000,5/16/2012,79
USGS,8069000,5/17/2012,55
USGS,8069000,5/18/2012,43
USGS,8069000,5/19/2012,39
USGS,8069000,5/20/2012,36
USGS,8069000,5/21/2012,34
USGS,8069000,5/22/2012,32
USGS,8069000,5/23/2012,30
USGS,8069000,5/24/2012,30
USGS,8069000,5/25/2012,30
USGS,8069000,5/26/2012,30
USGS,8069000,5/27/2012,30
USGS,8069000,5/28/2012,31
USGS,8069000,5/29/2012,33
USGS,8069000,5/30/2012,35
USGS,8069000,5/31/2012,35
USGS,8069000,6/1/2012,33
USGS,8069000,6/2/2012,33
USGS,8069000,6/3/2012,33
USGS,8069000,6/4/2012,33
USGS,8069000,6/5/2012,33
USGS,8069000,6/6/2012,57
USGS,8069000,6/7/2012,537
USGS,8069000,6/8/2012,1380
USGS,8069000,6/9/2012,348
USGS,8069000,6/10/2012,151
USGS,8069000,6/11/2012,87
USGS,8069000,6/12/2012,685
USGS,8069000,6/13/2012,250
USGS,8069000,6/14/2012,89
USGS,8069000,6/15/2012,58
USGS,8069000,6/16/2012,137
USGS,8069000,6/17/2012,141
USGS,8069000,6/18/2012,62
USGS,8069000,6/19/2012,150
USGS,8069000,6/20/2012,396
USGS,8069000,6/21/2012,228
USGS,8069000,6/22/2012,116
USGS,8069000,6/23/2012,66
USGS,8069000,6/24/2012,49
USGS,8069000,6/25/2012,38
USGS,8069000,6/26/2012,33
USGS,8069000,6/27/2012,33
USGS,8069000,6/28/2012,32
USGS,8069000,6/29/2012,32
USGS,8069000,6/30/2012,93
USGS,8069000,7/1/2012,142
USGS,8069000,7/2/2012,93
USGS,8069000,7/3/2012,53
USGS,8069000,7/4/2012,71
USGS,8069000,7/5/2012,52
USGS,8069000,7/6/2012,36
USGS,8069000,7/7/2012,36
USGS,8069000,7/8/2012,336
USGS,8069000,7/9/2012,741
USGS,8069000,7/10/2012,886
USGS,8069000,7/11/2012,1190
USGS,8069000,7/12/2012,5230
USGS,8069000,7/13/2012,6430
USGS,8069000,7/14/2012,7540
USGS,8069000,7/15/2012,5400
USGS,8069000,7/16/2012,4010
USGS,8069000,7/17/2012,3290
USGS,8069000,7/18/2012,2320
USGS,8069000,7/19/2012,1570
USGS,8069000,7/20/2012,915
USGS,8069000,7/21/2012,445
USGS,8069000,7/22/2012,280
USGS,8069000,7/23/2012,206
USGS,8069000,7/24/2012,156
USGS,8069000,7/25/2012,161
USGS,8069000,7/26/2012,143
